0.013,0.6388
-0.016,0.0018
0.01,-0.0008
0.003,-0.0004
-0.014,0.0008
0.015,0.6408
-0.01,1.2766
3.21,1.9232
3.182,2.5588
3.219,3.2002
3.193,3.1978
3.197,3.2042
3.198,3.1972
3.214,3.1984
3.184,3.203
3.199,3.1988
3.22,3.1988
3.177,3.2012
3.214,3.199
3.196,3.2012
3.188,3.199
3.231,3.2006
3.166,3.1982
3.222,2.5632
3.184,1.9168
0.013,1.2814
-0.001,0.6368
-0.011,0.0068
-0.001,-0.0074
0.034,0.0036
-0.058,-6.93889e-19
0.054,0.0006
-0.029,-0.0036
0.002,0.005
0.013,-0.0038
-0.015,0.0022
0.01,-0.0014
0.001,-0.0004
-0.016,0.0034
0.018,-0.004
0.004,0.639
-0.027,1.2872
3.216,1.912
3.225,2.5612
3.142,3.2034
3.25,3.1994
3.184,3.1924
3.196,3.2112
3.19,3.1934
3.236,3.1996
3.161,3.2036
3.215,3.199
3.216,3.1976
3.167,3.2044
3.229,3.1974
3.195,3.199
3.18,3.2052
3.224,2.5536
3.198,1.9232
-0.029,1.2828
0.043,0.6344
-0.022,0.0016
-0.018,0.0044
0.034,-0.0058
-0.015,0.0004
-0.008,0.0052
0.009,-0.0052
0.006,0.0022
-0.018,-0.0028
0.022,0.0046
-0.033,-0.004
0.046,-3.46945e-19
-0.037,0.0014
0.002,0.0024
0.029,-0.0064
-0.028,0.6452
0.002,1.28
3.221,1.9168
3.176,2.5608
3.213,3.2028
3.192,3.197
3.212,3.2006
3.192,3.2008
3.194,3.201
3.214,3.1982
3.193,3.2014
3.198,3.2014
3.208,3.1988
3.194,3.2016
3.201,3.1978
3.207,3.2038
3.179,3.1976
3.238,2.561
3.163,1.9204
0.018,1.2788
0.004,0.6408
-0.029,0.0012
0.048,-0.0026
-0.035,-0.0016
-0.001,0.006
0.009,-0.0052
0.009,0.6392
-0.008,1.2826
3.187,1.9218
3.216,2.5552
3.205,3.2022
3.176,3.2016
3.227,3.1986
3.184,3.1984
3.201,3.2044
3.204,3.1962
3.206,3.2018
3.186,3.2002
3.212,3.2014
3.193,3.1958
3.21,3.205
3.178,3.1968
3.232,3.201
3.171,2.5582
3.214,1.9236
-0.004,1.276
0.005,0.6432
-0.006,-0.0038
0.007,0.006
-0.021,-0.0066
0.045,0.002
-0.058,0.003
0.037,-0.0044
0.012,0.0004
-0.058,0.0044
0.069,-0.0058
-0.038,0.0022
-0.014,0.0022
0.052,-0.0058
-0.058,0.0034
0.029,0.6426
0.008,1.2712
3.182,1.9296
3.195,2.5552
3.234,3.1994
3.157,3.2028
3.229,3.1984
3.199,3.1992
3.173,3.2032
3.238,3.1978
3.177,3.1992
3.202,3.2026
3.206,3.1992
3.19,3.1984
3.221,3.2026
3.173,3.1964
3.223,3.2052
3.175,3.1972
3.234,2.5586
3.181,1.9236
-0.02,1.2808
0.048,0.636
-0.039,0.0012
0.01,0.0056
0.007,-0.009
0.002,0.0062
-0.025,-0.0002
0.037,-0.0024
-0.022,-0.0018
-0.004,0.006
0.005,-0.0038
0.014,-0.0006
-0.012,0.0006
-0.006,0.0038
0.002,-0.006
0.021,0.0018
-0.035,0.0006
0.027,0.0014
-0.012,-0.0036
0.006,0.0024
-0.004,0.0002
-0.005,-0.0004
0.016,-0.0014
-0.015,0.0014
0.001,0.6414
0.01,1.278
3.195,1.92
3.199,2.5622
3.195,3.2
3.212,3.196
3.199,3.205
3.175,3.1988
3.244,2.5594
3.164,1.9198
0.015,1.283
0.001,0.6364
-0.009,0.0024
0.011,-0.0026
-0.006,0.003
-0.01,-0.0012
0.029,-0.003
-0.03,0.005
0.002,-0.0014
0.034,-0.0046
-0.042,0.0076
0.013,-0.004
0.031,-0.0026
-0.056,0.0058
0.041,-0.002
-0,-0.0044
-0.026,0.0076
0.019,-0.0044
0.004,0.0002
-0.019,0
0.023,0.0022
-0.027,-0.0036
0.03,0.0014
-0.025,0.0008
0.006,-0.0002
0.02,-0.0038
-0.032,0.007
0.012,-0.0048
0.029,-0.0022
-0.053,0.006
0.033,-0.002
0.009,-0.0056
-0.028,0.0074
0.011,-0.0042
0.012,0.0014
-0.025,-0.0016
0.037,0.0008
-0.043,0.0026
0.023,-0.0022
0.021,-0.0044
-0.049,0.007
0.026,-0.0012
0.014,0.6328
-0.018,1.2882
3.191,1.9188
3.228,2.5574
3.179,3.1992
3.207,3.2032
3.191,3.2
3.211,3.1968
3.212,3.1994
3.163,3.2048
3.22,3.1962
3.218,3.1968
3.168,3.205
3.215,3.2
3.204,3.1956
3.195,3.2026
3.196,3.2014
3.203,2.5572
3.209,1.9216
-0.017,1.2796
0.017,0.6394
-0.014,0.002
0.002,-0.0016
0.022,-0.002
-0.035,0.005
0.015,-0.0018
0.021,-0.0014
-0.032,0.0012
0.024,0.0022
-0.022,-0.0018
0.02,-0.0006
0.001,-0.0006
-0.026,0.0052
0.024,-0.0046
0.007,-0.0002
-0.029,0.643
0.023,1.2816
3.19,1.9128
3.217,2.5676
3.163,3.196
3.245,3.202
3.165,3.196
3.22,3.2068
3.187,3.1924
3.217,3.2046
3.173,3.1996
3.226,3.1984
3.195,3.1988
3.181,3.2052
3.219,3.1944
3.205,3.2024
3.172,3.1994
3.235,2.5614
3.166,1.9178
0.029,1.2828
-0.013,0.6368
-0.003,0.0032
0.005,-0.002
-0.002,0.001
0.003,-0.0012
0.002,-0.0014
-0.014,0.0064
0.004,-0.0082
0.037,0.0018
-0.07,0.0042
0.052,-0.0014
-0.002,-0.005
-0.024,0.0036
0.019,0.0034
-0.027,0.634
0.051,1.279
3.151,1.9252
3.201,2.5588
3.25,3.1962
3.141,3.2034
3.238,3.203
3.187,3.1898
3.199,3.2126
3.184,2.5514
3.255,1.9204
-0.068,1.2836
0.032,0.6412
0.015,-0.0114
-0.028,0.0146
-0.008,-0.0084
0.062,-0.001
-0.083,0.006
0.052,-0.0024
0.007,-0.0072
-0.05,0.0116
0.038,-0.0068
0.011,-0.001
-0.04,0.0022
0.036,0.0026
-0.034,-0.0058
0.04,0.6426
-0.031,1.2814
3.202,1.9218
3.23,2.5538
3.168,3.207
3.2,3.1964
3.235,3.2002
3.149,3.2
3.249,3.2022
3.167,3.1966
3.211,3.2018
3.207,3.1978
3.175,3.204
3.229,3.1982
3.198,3.1934
3.182,3.2142
3.183,3.1892
3.279,3.199
3.104,2.567
3.247,1.9198
0.022,1.2708
-0.053,0.6478
0.034,0.0022
-0.011,-0.0088
0.019,0.005
-0.033,0.0002
0.016,-0.0006
0.01,-0.001
-0.015,0.0008
0.017,0.001
-0.024,0.0004
0.017,-0.0034
0.007,0.004
-0.034,-0.0004
0.054,-0.001
-0.046,0.6396
0.014,1.283
3.21,1.9182
3.183,2.5588
3.23,3.202
3.157,3.2014
3.23,3.1988
3.207,3.1952
3.17,3.2064
3.212,3.2012
3.213,3.1884
3.204,3.2116
3.143,3.1988
3.286,3.1936
3.148,3.2004
3.187,3.209
3.238,3.19
3.186,2.5602
3.191,1.927
-0.001,1.2762
0.021,0.6362
-0.016,0.0042
-0.014,-0.0016
0.031,0.0006
-0.03,-0.0026
0.032,0.0018
-0.032,0.6394
0.008,1.2826
3.219,1.9148
3.186,2.5632
3.193,3.2012
3.21,3.2004
3.198,3.1928
3.215,3.2082
3.148,3.1978
3.27,3.1978
3.158,3.1972
3.198,3.2072
3.212,3.1954
3.198,3.1978
3.211,3.2038
3.17,3.2
3.228,3.1962
3.193,3.2006
3.179,3.2084
3.233,3.1852
3.209,3.2118
3.112,3.2008
3.326,3.1924
3.124,3.2026
3.191,3.2078
3.26,3.1878
3.138,3.2088
3.226,3.1972
3.229,3.1976
3.133,3.2032
3.262,3.2014
3.166,3.1936
3.217,3.206
3.19,3.1992
3.195,3.198
3.228,3.2008
3.16,3.2014
3.231,3.1976
3.193,3.2008
3.176,3.1998
3.244,3.199
3.155,3.2
3.227,3.2014
3.198,3.1982
3.183,3.2002
3.228,3.2016
3.165,3.1976
3.234,3.2032
3.178,3.1956
3.211,3.2058
3.19,3.1926
3.216,3.2084
3.168,2.5514
3.257,1.9258
-0.074,1.2788
0.062,0.6386
-0.019,-0.001
-0.033,0.0044
0.059,-0.003
-0.047,-0.0044
0.025,0.0102
-0.026,-0.0084
0.04,0.0034
-0.034,-0.0024
0.012,0.01
-0.004,-0.0146
0.036,0.0086
-0.083,0.0016
0.082,-0.0046
-0.023,-0.003
-0.035,0.65
0.044,1.2746
3.182,1.9176
3.205,2.564
3.192,3.1992
3.197,3.1972
3.22,3.2046
3.172,3.194
3.242,3.2046
3.139,3.2006
3.25,3.1964
3.2,3.2014
3.151,3.1998
3.267,3.2022
3.131,3.1948
3.262,3.2058
3.163,3.1936
3.206,2.5692
3.206,1.9112
0.009,1.2814
-0.028,0.6456
0.014,-0.0044
0.027,-0.0034
-0.044,0.0072
0.014,-0.0022
0.025,-0.0056
-0.033,0.644
0.01,1.2828
3.204,1.9156
3.208,2.5614
3.189,3.1996
3.196,3.203
3.201,3.1948
3.221,3.2026
3.167,3.1994
3.228,3.2046
3.18,3.1898
3.227,3.2108
3.147,3.1926
3.272,3.2048
3.137,3.1946
3.241,3.2104
3.176,3.1872
3.226,3.2096
3.156,3.1932
3.249,3.2066
3.159,3.1932
3.243,3.2044
3.159,3.1948
3.212,3.2076
3.201,3.1932
3.223,3.1992
3.171,2.5658
3.189,1.9188
0.045,1.2746
-0.034,0.644
0.002,0.0034
0.018,-0.0068
-0.014,0.007
-0.006,-0.0042
0.035,0.639
-0.054,1.2868
3.234,1.9154
3.225,2.5586
3.137,3.2022
3.251,3.2046
3.164,3.1922
3.246,3.2064
3.163,3.194
3.208,3.2098
3.189,3.1916
3.243,3.2018
3.155,3.2002
3.214,3.2048
3.2,3.1946
3.212,3.1984
3.192,3.2044
3.174,3.2
3.244,2.5572
3.178,1.9174
-0.002,1.2882
-0.007,0.6338
0.028,0.0018
-0.028,-0.0034
0.018,0.0072
-0.028,-0.0052
0.046,-0.0014
-0.034,0.0014
-0.009,0.002
0.032,-0.001
-0.025,-0.0036
0.031,0.0046
-0.047,-0.003
0.032,0.005
-0.006,-0.0094
0.015,0.6492
-0.041,1.2772
3.246,1.9218
3.172,2.555
3.217,3.2062
3.181,3.1954
3.215,3.205
3.192,3.1924
3.22,3.209
3.154,3.193
3.264,3.2054
3.135,3.1956
3.254,3.2026
3.171,3.199
3.189,3.2034
3.246,3.1974
3.157,3.1974
3.224,2.5654
3.171,1.9208
0.029,1.2742
0.023,0.641
-0.076,0.0062
0.058,-0.0042
-0.003,-0.0042
-0.023,0.0094
0.023,-0.0064
-0.008,0.0006
-0.021,0.0036
0.032,-0.0048
-0.008,-0.0008
-0.019,0.0084
0.012,-0.0086
0.025,0.0006
-0.053,0.007
0.038,-0.0024
0.013,0.6296
-0.035,1.296
3.185,1.9148
3.279,2.5518
3.132,3.2076
3.198,3.204
3.244,3.1908
3.167,3.2044
3.213,2.5606
3.2,1.9196
-0.021,1.2798
0.039,0.6396
-0.032,-0.0004
0.012,0.0036
0,-0.0058
-0.001,0.0062
-0.008,-0.0088
0.028,0.6492
-0.063,1.2726
3.29,1.926
3.116,2.5524
3.259,3.2084
3.16,3.1952
3.217,3.2008
3.224,3.201
3.144,3.2008
3.26,3.1974
3.159,3.2012
3.2,3.203
3.243,3.1942
3.153,3.206
3.216,3.1962
3.218,3.2012
3.151,3.2034
3.268,3.1912
3.164,3.208
3.155,3.2048
3.302,3.1808
3.135,3.217
3.148,3.1992
3.345,3.1868
3.066,3.2102
3.24,3.207
3.252,2.5436
3.132,1.9306
0.028,1.2844
0.001,0.6262
0.009,0.0116
-0.039,-0.0038
0.059,0.002
-0.049,-0.0066
0.03,0.0116
-0.034,-0.0124
0.052,0.006
-0.061,0.0024
0.043,-0.0042
0.012,-0.0046
-0.067,0.0158
0.05,-0.015
0.041,-0.0004
-0.111,0.0134
0.085,-0.0098
0.002,-0.0052
-0.066,0.0154
0.064,-0.0124
-0.008,0.0016
-0.054,0.0052
0.072,-0.0038
-0.048,-0.0046
0.019,0.6524
-0.012,1.2672
3.231,1.927
3.146,2.5596
3.251,3.1994
3.182,3.1946
3.187,3.213
3.207,3.1886
3.238,3.1988
3.129,2.5712
3.233,1.9156
0.049,1.2708
-0.071,0.65
0.014,0.0036
0.025,-0.0118
0.001,0.0022
-0.028,0.0088
-0.001,-0.0038
0.047,-0.0084
-0.038,0.0102
-0.022,-0.0028
0.065,-0.0044
-0.066,0.0022
0.039,0.0072
-0.005,-0.0158
0.003,0.0146
-0.05,-0.0048
0.086,-0.0026
-0.058,-0.002
0.006,0.0096
0.006,-0.0074
0.008,0.001
0.001,-0.0014
-0.016,0.0054
-0.006,-0.0014
0.04,-0.0078
-0.026,0.0096
-0.031,-0.0028
0.071,-0.0016
-0.068,-2.08167e-18
0.046,0.0036
-0.018,-0.0038
-0.013,0.0028
0.034,-0.0028
-0.035,0.0038
0.018,-0.0016
0.015,-0.0012
-0.04,0.003
0.036,0.0002
-0.014,-0.0056
0.004,0.0074
-0.014,0.0004
0.025,0.6322
0.001,1.2864
3.145,1.9206
3.275,2.5584
3.157,3.1926
3.214,3.2164
3.172,3.187
3.264,3.2028
3.128,3.2022
3.236,3.2008
3.211,3.1934
3.165,3.2086
3.227,3.1984
3.204,3.1924
3.185,3.211
3.181,3.1944
3.258,3.198
3.144,3.205
3.222,2.5602
3.22,1.9164
-0.043,1.283
0.039,0.641
-0.023,-0.0046
0.012,0.004
-0.008,-0.0022
0,0.0032
0.008,-0.0102
0.004,0.015
-0.055,-0.0112
0.118,0.002
-0.131,-0.0006
0.074,0.0096
-0.009,-0.0168
-0.004,0.0146
-0.014,-0.0044
0.026,0.6376
-0.021,1.2814
3.201,1.9224
3.215,2.557
3.191,3.203
3.199,3.1962
3.209,3.204
3.167,3.1978
3.254,3.2
3.16,3.1992
3.21,3.207
3.205,3.1882
3.206,3.2078
3.16,3.198
3.258,3.1988
3.161,3.1992
3.209,3.2034
3.208,2.5568
3.181,1.9202
0.025,1.2806
-0.022,0.6396
0.011,-0.0008
0.003,0.0004
-0.021,-0.0004
0.031,-0.004
-0.026,0.0076
-0.007,0.6366
0.061,1.2744
3.124,1.929
3.22,2.5568
3.247,3.1948
3.132,3.208
3.251,3.1946
3.19,3.2022
3.153,3.2014
3.285,3.1964
3.128,3.199
3.226,3.211
3.203,3.1854
3.213,3.2056
3.157,3.2054
3.229,3.1926
3.225,3.2
3.139,3.2038
3.25,3.2014
3.176,3.192
3.217,3.2078
3.178,3.1972
3.218,3.1994
3.197,3.1966
3.187,3.2096
3.203,3.195
3.243,3.1928
3.145,3.2128
3.186,3.1934
3.287,3.2028
3.106,3.1946
3.29,3.2058
3.104,3.1992
3.242,3.2028
3.254,3.1866
3.124,3.2132
3.209,3.2058
3.237,3.1808
3.205,3.2076
3.129,3.2106
3.258,3.1878
3.224,3.1996
3.123,3.208
3.264,3.1958
3.171,3.1982
3.197,3.2
3.236,3.205
3.132,3.1948
3.289,3.2044
3.12,3.191
3.245,3.2144
3.169,3.1862
3.249,2.5672
3.148,1.9176
0.025,1.281
-0.003,0.6416
-0.014,-0.002
0.052,-0.0052
-0.07,0.007
0.009,0.0052
0.058,-0.0182
-0.023,0.0126
-0.065,0.0024
0.084,-0.0076
-0.042,0.0028
0.008,0.002
0.029,-0.0042
-0.069,0.0088
0.053,-0.0084
0.023,-0.0008
-0.078,0.6484
0.067,1.2796
3.177,1.9086
3.209,2.5716
3.168,3.1996
3.237,3.1942
3.207,3.196
3.15,3.2194
3.218,3.1804
3.285,3.2028
3.042,3.2086
3.319,3.1976
3.179,3.189
3.163,3.2134
3.242,3.1918
3.164,3.2074
3.211,3.1908
3.257,2.5662
3.08,1.9228
0.119,1.2748
-0.053,0.6378
-0.029,0.009
0.072,-0.0068
-0.064,-0.0008
0.04,0.0048
-0.023,-0.0004
-0.001,0.6372
0.046,1.281
3.124,1.9188
3.259,2.5684
3.166,3.186
3.247,3.2126
3.134,3.1948
3.257,3.2002
3.17,3.2016
3.193,3.1968
3.254,3.2
3.11,3.21
3.273,3.1842
3.22,3.2082
3.064,3.2084
3.374,3.187
3.111,3.1986
3.166,3.22
3.278,3.18
3.171,3.2028
3.174,3.2098
3.225,3.1938
3.201,3.1962
3.198,3.204
3.183,3.2034
3.213,3.1924
3.222,2.564
3.146,1.9212
0.056,1.2792
-0.031,0.6376
0.003,0.0022
0.014,0.0012
-0.031,-0.0038
0.051,-0.0014
-0.056,0.646
0.015,1.2782
3.251,1.91
3.13,2.5736
3.21,3.1964
3.262,3.1952
3.129,3.2
3.245,3.2092
3.154,3.1926
3.256,3.2002
3.179,3.2002
3.167,3.2042
3.245,3.1974
3.174,3.1926
3.222,3.214
3.155,3.1886
3.274,3.2046
3.118,3.2022
3.254,2.5582
3.21,1.9128
-0.065,1.2914
0.047,0.6356
0.011,-0.0066
-0.025,0.0048
-0.001,0.0108
-0.008,-0.018
0.077,0.0066
-0.133,0.0056
0.098,-0.0016
-0.006,-0.0104
-0.044,0.0144
0.033,-0.0072
-0.009,-0.0054
-0.01,0.0132
0.003,-0.0136
0.049,0.0064
-0.101,0.0008
0.091,0.0016
-0.038,-0.0102
0.007,0.0146
-0.01,-0.0098
0.023,0.0054
-0.031,-0.0056
0.038,0.0054
-0.048,0.6388
0.045,1.276
3.19,1.922
3.155,2.5636
3.268,3.1976
3.16,3.1966
3.215,3.204
3.185,3.202
3.192,2.5532
3.258,1.9276
-0.084,1.2702
0.087,0.6516
-0.102,-0.0104
0.099,0.0072
-0.052,-0.0074
0.004,0.0092
0.014,-0.0076
-0.019,0.0048
0.015,-0.0048
0.01,0.0036
-0.044,-0.0008
0.056,-0.0052
-0.041,0.0108
-0.007,-0.0114
0.09,0.0046
-0.155,0.002
0.136,0.0044
-0.054,-0.0192
0.005,0.0224
-0.028,-0.012
0.053,0.0046
-0.036,-0.004
0.029,0.002
-0.038,0.0036
0.002,-0.0006
0.061,-0.0086
-0.057,0.0094
-0.011,0.0016
0.052,-0.0078
-0.037,0.0038
0.014,0.004
0.001,-0.01
-0.01,0.014
-0.018,-0.0116
0.083,0.003
-0.114,-1.38778e-18
0.074,0.0054
-0.025,-0.0092
0.009,0.0044
0.01,0.002
-0.046,-0.0016
0.062,-0.001
-0.043,0.6378
0.012,1.2922
3.204,1.9028
3.226,2.5686
3.115,3.2096
3.286,3.1824
3.217,3.203
3.068,3.2166
3.329,3.1868
3.183,3.1866
3.137,3.2298
3.216,3.1838
3.284,3.1912
3.099,3.2156
3.22,3.2004
3.259,3.1846
3.14,3.2126
3.205,2.5606
3.239,1.9114
-0.04,1.2836
0.013,0.6466
0.001,-0.0108
0.02,0.0048
-0.048,0.0038
0.038,-0.0034
0.008,-0.0016
-0.035,-0.0016
0.029,0.0088
-0.048,-0.0078
0.09,-0.0018
-0.075,0.0044
-0.005,0.007
0.06,-0.0192
-0.035,0.0164
-0.041,0.0004
0.103,0.6294
-0.085,1.2848
3.205,1.9284
3.242,2.546
3.177,3.2048
3.191,3.2076
3.209,3.1934
3.219,3.1976
3.171,3.2
3.198,3.2158
3.203,3.1788
3.288,3.2058
3.034,3.2118
3.306,3.1966
3.228,3.1798
3.127,3.225
3.204,3.1922
3.26,3.1924
3.142,3.208
3.229,3.1962
3.205,3.2022
3.145,3.201
3.29,3.1922
3.136,3.21
3.185,3.1988
3.294,3.1904
3.089,2.5676
3.248,1.9288
0.022,1.256
-0.009,0.6588
-0.07,0.0044
0.103,-0.0174
-0.024,0.0068
-0.087,0.0128
0.112,-0.018
-0.04,0.0078
-0.051,0.0042
0.105,-0.0052
-0.105,-0.002
0.065,0.0098
-0.024,-0.0128
0.008,0.0104
-0.008,-0.0048
0.011,0.644
-0.011,1.2698
3.22,1.9326
3.137,2.5518
3.306,3.2014
3.107,3.2
3.237,3.2092
3.213,3.1794
3.183,3.2224
3.157,3.1862
3.322,3.2034
3.056,3.1992
3.299,3.207
3.162,3.1868
3.196,3.2148
3.221,3.189
3.196,3.208
3.17,3.1916
3.257,3.212
3.114,3.1854
3.323,3.213
3.063,3.1904
3.308,3.2124
3.144,3.18
3.224,3.2178
3.161,3.1932
3.252,3.2026
3.185,3.191
3.191,3.2112
3.166,3.198
3.262,3.193
3.186,3.2022
3.16,3.212
3.237,3.185
3.215,3.2044
3.127,2.5642
